-2.2788096835311174e-15,0.0,-9.73736452208176e-16,0.0,0.0,0.0,-1.908962652134727e-15,0.0,0.0,0.0,0.0,0.0,0.0,-5.137880171026065e-16,1.2928287516105885e-15,0.0,2.2207770259870073e-15,5.24591081685495e-16,-1.3949862644179746e-15,-1.4069832516141556e-15,1.827830707864541e-15,0.0,0.0,0.0,-2.2129068299641964e-15,1.2878378298708316e-15,4.814342326527823e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3098983390931012e-15,-2.0919857194376994e-15,0.0,0.0,-9.750547286096057e-16,0.0,-1.5958845150679114e-15,3.0261338228536444e-17,0.0,-2.033921780609167e-15,0.0,0.0,-1.6581617953696277e-15,0.0,2.1299318102651566e-15,3.9693645091925414e-16,4.668763505592582e-16,9.102468993087467e-17,-9.179208911673711e-16,0.0,0.0,0.0,-8.591122308394677e-16,0.0,0.0,0.0,0.0,7.060454587465221e-16,-5.344156312524314e-16,0.0,0.0,-1.2862701785341675e-15,6.692376825039047e-16,-1.0542048188829678e-15,-2.407362448471276e-15,0.0,4.084301830518869e-18,0.0,-2.2310003707681e-15,0.0,0.0,-1.110106259963972e-15,3.1777223824619444e-15,0.0,0.0,0.0,8.009518300595385e-16,2.3008660091636735e-15,0.0,0.0,-6.008977818064723e-16,1.7583740402785494e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.0740536120312524e-16,8.307951394205664e-16,0.0,-1.7211510555445844e-15,0.0,-1.1736305868700342e-15,0.0,0.0,0.0
-4.2599563517547453e-16,-2.8704753974954273e-16,0.0,1.2800399341938147e-16,0.0,0.0,1.3833788450763876e-16,5.559348990065363e-16,0.0,0.0,0.0,6.536166496474541e-16,0.0,0.0,0.0,2.2880635635272604e-16,3.603315146523364e-16,-8.318436288380654e-17,1.6281943775088568e-16,0.0,-1.2676283800294837e-16,0.0,3.1582550963156835e-16,0.0,4.031637328229116e-16,0.0,-6.490935927608645e-17,-5.298498705548015e-16,-8.187386442346977e-17,-3.520677694736864e-16,0.0,0.0,-3.8525330875291286e-16,0.0,0.0,-1.8662118354370303e-16,0.0,-4.801229851747448e-16,0.0,0.0
1.8825833758161053e-16,1.0861992093604542e-68,1.4734080229467542e-78,-2.220446049250313e-16
